disposition,reps
Collection THIBAUDE,1
Collection Thierriot n��1879-4,3
Collection THOMAS,5
Collection Thomas n��1869-6,1
Collection Thomas n��1890-11,177
Collection Thomas n��1901-11,132
Collection Thomas n��1904-27,3
Collection Thomas n��1922-1,6
Collection THON,6
Collection THORE,4
Collection Thorent,1
Collection Thozet,1
Collection THURET,1
Collection Thurmann,33
Collection Thuy,4
Collection Tietze,1
Collection Tillier,57
Collection Tillier ?,1
Collection Tison,2
Collection Tissot n��1975-9,8
Collection Tixador,1
Collection Tombeck,17
Collection Tombeck n��1991-14,16
Collection Toucas,189
Collection Toucas n��1874-,1
Collection Toucas n��1906-4,1
Collection Toucas n��1991-14,189
Collection TOURNAL,43
Collection Tournou��r,76
Collection Tournou��r n��1878-17,7
Collection Tournou��r n��1879-7,1
Collection Tournou��r n��1883-3,35
Collection Tournou��r n��1884-3,86
Collection Tournou��r n��1899-10,7
Collection Tournou��r n��1900-18,4
Collection Tournou��r n��1902-18,2
Collection Tournou��r n��1902-6,8
Collection Tournou��r n��1903-24,68
Collection Tournou��r n��1903-3,2
Collection Tracey S.,1
Collection TREUIL,2
Collection Triger,12
Collection Triger n��1991-14,3
Collection Tr��visan,3
Collection Tr��visan n��2006-19,6
Collection Tyler,1
Collection UNDERWOOD,1
Collection UNGER, Franz,541
Collection Univ. Strasbourg,8
Collection UNIVERSITE DE LIEGE,2
Collection UPMC,24
Collection Vadet,7
Collection Vadet n��2002-2,21
Collection VAILLANT,16
Collection Valdivieso,6
Collection Valenciennes,15
Collection Valenciennes n��1946-17,1
Collection Valentin,2
Collection Van Hyfte,2
Collection Vaquez n��1902-10,20
Collection Varone,6
Collection Vaslet,31
Collection Vassel n��1881-34,2
Collection Vassel n��1886-6,1
Collection Vasseur n��1991-14,241
Collection Vatt��,2
Collection VAULX de la,23
Collection Vautrin,1
Collection Velain,1
Collection Vermeulen n��2007-1,1
Collection VERNEUIL de,10
Collection VERREAUX,10
Collection VERTEBRES n��Chapelle,1
Collection VERY,12
Collection Vialov O.S.,1
Collection Viaud,120
Collection VIBRAYE,10
Collection Vignal n��1934-1,13
Collection Vigne,2
Collection Vignot,2
Collection Viguier,8
Collection Vilain,1
Collection Vilanova,10
Collection VILLANOVA,3
Collection Villardebo,1
Collection Villarroel,8
Collection Villatte,10
Collection VILLEFOSSE,1
Collection Villemur,9
Collection VILLENEUVE,19
Collection Villiaume n��1900-36,1
Collection VILLIER du Ferrage,1
Collection VILLIERS (de),3
Collection Villoutreys,1
Collection Viquesnel n��10J,1
Collection VIRLET D'AOUST, Pierre Th��odore,86
Collection VISQUESNEL,4
Collection Vizca��no,108
Collection Vizca��no n��2007-14,65
Collection V��lain,3
Collection Voeltzkow,1
Collection Vogel,9
Collection Voigt,3
Collection VOISEY,1
Collection Voisin n��1905-24,1
Collection Vokes H. & E.,2
Collection Vollosovitch,134
Collection Vollosovitch n��1912-23,83
Collection Vologdin A. G.,1
Collection Voltz,1
Collection VOLTZ, Philippe-Louis,27
Collection Volz,1
Collection Vrinat,1
Collection V��signi�� (Colonel),1
Collection V��signi�� (Colonel) n��1955-1,22
Collection V��signi�� (Colonel) n��1955-1-32,1
Collection V��signi�� (Colonel) n��1955-1-36,1
Collection V��signi�� (Colonel) n��1955-1-37,1
Collection V��signi�� (Colonel) n��1955-1-60,3
Collection WALCHNER,2
Collection WALLICH,7
Collection WATELET,310
Collection Watelet n��2007-26,24
Collection WATERLOT,5
Collection Waterlot n��1919-3,6
Collection WEBSTER,3
Collection Weddel,18
Collection Weddell,69
Collection Weisrock,5
Collection Weisrock & Br��bion,6
Collection Wellhauser,1
Collection WENZ, S.,977
Collection Wernli,1
Collection West,5
Collection WIELAND,1
Collection WILLIAMSON,40
Collection Winkelmann,2
Collection WITHAM,4
Collection WOLF,2
Collection WOODLINE-PARISH,1
Collection Woodward n��1891-22,1
Collection Wouters Georges,15
Collection Wright,2
Collection Yale Peabody Museum of Natural History n��1889-6,1
Collection YATES,16
Collection Yehoach,1
Collection YTIER,2
Collection ZALHBRUCKNER,1
Collection Zamarreno I. & Debrenne F.,1
Collection Zand,1
Collection Zand n��2004-29,1
Collection Zbyszewski n��1979-5,1
Collection ZEILLER,2
Collection Zelenov,2
Collection Zeller,1
Collection Zhuravleva I.T.,5
Collection ZIGNO de,7
Collection Zizka n��1884-8,1
Collection ZUCCARINI,2
Collection Zuffardi-Comerci,1
Collection Zumoffen,26
collections,35
Collections; Thin Section Lab collections,3
COLO,7
COLO 249,1
COLO, ARIZ,1
COLO, ASC,17
COLO, ASC,  SJNM,3
COLO, ASC,  SJNM, NY,1
COLO, ASC, NY, SJNM,7
COLO, ASC, NY, SJNM, BRY,1
COLO, ASC, SJNM,20
COLO, ASC, SJNM, BRY, NY, DES, Y,1
COLO, ASC, SJNM, BRY, NYBG,1
COLO, ASC, SJNM, NY,39
COLO, ASC, SJNM, NY, BRY,5
COLO, ASC, SJNM, NY, BRY, ISC,6
COLO, ASC, SJNM, NY, BRY, ISC, F,2
COLO, ASC, SJNM, NY, ISC, BRY,1
COLO, BRY,1
COLO, MARY,1
COLO, SJC,23
COLO, SJNM, ASC,7
COLO, SJNM, ASC, NY,16
COLO, SJNM, ASC, NY, BRY,3
COLO, SJNM, ASC, NY, BRY, ISC,1
comb. nov.,1
comm. Bubak,1
Cone deposited in cone collectio,2
Cone in cone collection,4
Cones in cone collection,2
CR, F, INB, USJ, UTEP,1
CR, INB, RSA, USJ, UTEP,7
CR, INB, USJ,5
CR, INB, USJ, UTEP,8
CS,2
CS, BRY, UTEP,1
CS, CTES, NMC, NY, UTEP,2
CS, CTES, OBI, MBM, UTEP,1
CS, DES,3
CS, ENCB, MSC, UTEP,1
CS, HUEFS, MSC, NMC, NSW, NY, UT,1
CS, HUEFS, NMC, UTEP,1
CS, HUEFS, OSC, UTEP,1
CS, HUEFS, UTEP,2
CS, MSC, NMC, SD, UTEP,1
CS, MSC, NMC, SD, UTEP, WTS,1
CS, MSC, NSW, UTEP,1
CS, MSC, NY, OBI, UTEP,1
CS, MSC, NY, OSC, UTEP,1
CS, MSC, UTEP,3
CS, NMC, OSC, UTEP,1
CS, NMC, UTEP,5
CS, NY, UTEP,5
CS, RSA, UTEP,1
CS, SD, UTEP,2
CS, UTEP,5
CTES, ENCB, HUA, NY, OSC, UTEP,1
CTES, ENCB, HUEFS, NY, UTEP,1
CTES, ENCB, MBM, NMC, NY, UTEP,1
CTES, HUA, NY, OSC, UTEP,1
CTES, HUA, OSC, UTEP,1
CTES, HUEFS, MBM, UTEP,2
CTES, HUEFS, NMC, RB, UTEP,1
CTES, HUEFS, UTEP,2
CTES, MBM, OSC,1
CTES, MBM, UTEP,3
CTES, NA, OBI, UTEP,1
CTES, OSC, UTEP,2
CTES, UTEP,2
CU,2
CU, SJC,11
CUP,2
CUP 25527,1
CUP 25926,1
CUP 28932,1
CUP 29427,1
CUP 33133,1
CUP 33134,1
CUP 33135,1
CUP 37659,1
CUP 38993,1
Current Name: = Colletotrichum l,2
Currently in collection,17634
Currently in collection.,1
Currently in collectione,2
Czech Republic,1
D,45
D 1073Cokendolopher1June2016,33
D. Delaney,3298
D: Cokendolpher26Ap2016,1
D???: 01341,1
D000-000Cokendolpher26Ap2016,1
D-0005_01034: Juan Vela Feb.00,26
D-0005_01546: Juan Vela Feb.00,29
D-0005_01547: Juan Vela Feb.00,97
D-0005_01548: Juan Vela Feb.00,107
D-0005_01550: Juan Vela Feb.00,17
D-0005_01553: Juan Vela Feb.00,61
D-0006_01547: Juan Vela Feb.00,1
D-0007_01547: Kasey.Miller Feb,1
D-0026,2
D-0029_00297: Kasey.Miller 06.,2
D-0029_00297: Kasey.Miller Feb,100
D-0029_00299: Kasey.Miller Feb,46
D-0029_00309: Kasey.Miller Feb,185
D-0029_00317: Kasey.Miller 06.,5
D-0029_00317: Kasey.Miller Feb,191
D-0029_00612: Kasey.Miller Feb,100
D-0029_00669: Kasey.Miller Feb,283
D-0029_00680: Kasey.Miller Feb,46
D-0029_01398: Kasey.Miller Feb,45
D-0029_01420: Kasey.Miller Feb,22
D-0029_01465: Kasey.Miller Feb,277
D-0031_00247: Kasey.Miller Apr,140
D-0031_00247: Sushma.Chiluvuri,1
D-0031_00453 : Sushma.Chiluvur,139
D-0031_00453: Kasey.Miller Apr,28
D-0031_00453: Sushma.Chiluvuri,1
D-0031_00587: Sushma.Chiluvuri,109
D-0031_00610: Shumpreeth.Bezaw,62
D-0031_00610: Sushma.Chiluvuri,439
D-0031_00613: Sushma.Chiluvuri,84
D-0031_00614: Kasey.Miller Apr,142
D-0031_00625: Sushma.Chiluvuri,175
D-0031_00653: Sushma.Chiluvuri,36
D-0031_00656: Sushma.Chiluvuri,131
D-0031_00658: Sushma.Chiluvuri,35
D-0031_00659: Sushma.Chiluvuri,106
D-0031_01399: Sushma.Chiluvuri,9
D-0032_00231: Sushma.Chiluvuri,7
D-0032_00300: Sushma.Chiluvuri,1
D-0032_00480: Sushma.Chiluvuri,173
D-0032_00583: Sushma.Chiluvuri,69
D-0032_00626: Sushma.Chiluvuri,37
D-0032_00629: Sushma.Chiluvuri,574
D-0032_00631: Sushma.Chiluvuri,5
D-0032_00632: Sushma.Chiluvuri,419
D-0032_00637: Sushma.Chiluvuri,73
D-0032_00646: Sushma.Chiluvuri,4
D-0032_00766: Sushma.Chiluvuri,2
D-0032_00809: Sushma.Chiluvuri,3
D-0032_00934: Sushma.Chiluvuri,39
D-0032_00936: Sushma.Chiluvuri,181
D-0032_01349: Sushma.Chiluvuri,17
D-0032_01406: Sushma.Chiluvuri,46
D-0032_01457: Sushma.Chiluvuri,8
D-0033_00156: Sushma.Chiluvuri,1
D-0033_00166: Sushma.Chiluvuri,13
D-0033_00198: Sushma.Chiluvuri,136
D-0033_00223: Sushma.Chiluvuri,157
D-0033_00227: Sushma.Chiluvuri,123
D-0033_00344: Sushma.Chiluvuri,88
D-0033_00408: Sushma.Chiluvuri,9
D-0033_00559: Sushma.Chiluvuri,34
D-0033_00565: Sushma.Chiluvuri,9
D-0033_00630: Sushma.Chiluvuri,3
D-0033_00638: Sushma.Chiluvuri,16
D-0033_00792: Sushma.Chiluvuri,44
D-0033_00813: Sushma.Chiluvuri,10
D-0033_00814: Sushma.Chiluvuri,31
D-0033_01317: Sushma.Chiluvuri,3
D-0033_01446: Sushma.Chiluvuri,84
D-0033_01491: Sushma.Chiluvuri,9
D-0034_00156: Sushma.Chiluvuri,4
D-0034_00164: Sushma.Chiluvuri,49
D-0034_00256: Sushma.Chiluvuri,3
D-0034_00286: Sushma.Chiluvuri,5
D-0034_00292: Sushma.Chiluvuri,15
D-0034_00546: Sushma.Chiluvuri,2
D-0034_00550: Sushma.Chiluvuri,4
D-0034_00767: Sushma.Chiluvuri,22
D-0034_00768: Sushma.Chiluvuri,2
D-0034_00772: Sushma.Chiluvuri,38
D-0034_00774: Sushma.Chiluvuri,2
D-0034_00779: Sushma.Chiluvuri,4
D-0034_00781: Sushma.Chiluvuri,15
D-0034_00815: Sushma.Chiluvuri,7
D-0034_00816: Sushma.Chiluvuri,1
D-0034_00821: Sushma.Chiluvuri,58
D-0034_00848: Sushma.Chiluvuri,6
D-0034_00988: Sushma.Chiluvuri,25
D-0034_01312: Sushma.Chiluvuri,1
D-0034_01322: Sushma.Chiluvuri,64
D-0034_01332: Sushma.Chiluvuri,16
D-0034_01337: Sushma.Chiluvuri,4
D-0034_01377: Sushma.Chiluvuri,29
D-0034_01474: Sushma.Chiluvuri,4
D-0034_01477: Sushma.Chiluvuri,9
D-0034_01499: Sushma.Chiluvuri,155
D-0034_01594: Sushma.Chiluvuri,13
D-0037_00237: Christopher Gros,2
D-0037_00237: Sushma.Chiluvuri,1
D-0037_00252: Christopher Gros,1
D-0037_00758: Christopher Gros,2
D-0037_00780: Christopher Gros,1
D-0037_00783: Christopher Gros,3
D-0037_00783: Sushma.Chiluvuri,8
D-0037_00783:ChristopherGross,3
D-0037_00794: Christopher Gros,3
D-0037_00804: Christopher Gros,8
D-0037_00806: Christopher Gros,2
D-0037_00806: Sushma.Chiluvuri,1
D-0037_01386: Christopher Gros,2
D-0037_01397: Christopher Gros,29
D-0037_01407: Christopher Gros,1
D-0037_01438: Christopher Gros,125
D-0037_01508: Christopher Gros,326
D-0037_01508: Sushma.Chiluvuri,10
D-0037_01511: Christopher Gros,112
D-0037_01511: Sushma.Chiluvuri,4
D-0037_01541: Christopher Gros,1
D-0038-00274:ChrisGross12.01.201,67
D-0038-00276:ChrisGross12.01.201,30
D-0038-00411:ChrisGross11.30.201,45
D-0038-00444:ChrisGross12.02.201,136
D-0038-00544:ChrisGross12.03.201,323
D-0038-00562:ChrisGross11.30.201,3
D-0038-00717:ChrisGross12.03.201,163
D-0038-00757:ChrisGross12.04.201,3
D-0038-00763:ChrisGross11.23.201,217
D-0038-00771:ChrisGross11.23.201,28
D-0038-00784:ChrisGross12.04.201,161
D-0038-00818:ChrisGross11.30.201,42
D-0038-00938:ChrisGross12.02.201,54
D-0038-01328:ChrisGross11.30.201,8
D-0038-01333:ChrisGross11.23.201,1
D-0038-01338:ChrisGross11.23.201,12
D-0038-01375:ChrisGross12.03.201,376
D-0038-01440:ChrisGross12.04.201,2
D-0039_00264: Christopher Gros,17
D-0039_00413: Christopher Gros,3
D-0039_00551: Christopher Gros,2
D-0039_00788: Christopher Gros,5
D-0039_00789: Christopher Gros,2
D-0039_00790: Christopher Gros,1
D-0039_00795: Christopher Gros,2
D-0039_00820: Christopher Gros,5
D-0039_00850: Christopher Gros,4
D-0039_01324: Christopher Gros,2
D-0039_01326: Christopher Gros,2
D-0039_01334: Christopher Gros,33
D-0039_01470: Christopher Gros,20
D-0040_00377: Jordan Wagner 08,7
D-0040-00409:ChrisGross11.20.201,3
D-0040-00757:ChrisGross11.20.201,73
D-0040-01440:ChrisGross11.20.201,41
D-0042,1
D-0042-00618:ChrisGross12.10.201,319
D0042-0254,37
D-0043-00616:ChrisGross12.11.201,448
D0060-0485:Cokendolpher18Dec2026,169
D0060-0836:Cokendolpher15Dec2015,1
D0060-0836:Cokendolpher15Dec2016,1
D0060-0836:Cokendolpher15Dec2017,1
D0060-0836:Cokendolpher15Dec2018,1
D0060-0836:Cokendolpher15Dec2019,1
D0060-0836:Cokendolpher15Dec2020,1
D0060-0836:Cokendolpher15Dec2021,1
D0060-0836:Cokendolpher15Dec2022,1
D0060-0836:Cokendolpher15Dec2023,1
D0060-0836:Cokendolpher15Dec2024,1
D0060-0836:Cokendolpher15Dec2025,1
D0060-0836:Cokendolpher15Dec2026,62
D0060-0836:Cokendolpher17Dec2026,125
D-0060-1620:Cokendolpher14Dec201,132
D008-1263Cokendolpher5May2016,2
D008-1263Cokendolpher5May2017,1
D008-1263Cokendolpher5May2018,1
D008-1263Cokendolpher5May2019,1
D008-1263Cokendolpher5May2020,1
D008-1263Cokendolpher5May2021,1
D008-1263Cokendolpher5May2022,1
D008-1263Cokendolpher5May2023,1
D008-1263Cokendolpher5May2024,1
D008-1263Cokendolpher5May2025,1
D008-1263Cokendolpher5May2026,1
D008-1263Cokendolpher5May2027,1
D008-1263Cokendolpher5May2028,1
D008-1263Cokendolpher5May2029,1
D008-1263Cokendolpher5May2030,1
D008-1263Cokendolpher5May2031,1
D008-1263Cokendolpher5May2032,1
D008-1263Cokendolpher5May2033,1
D008-1263Cokendolpher5May2034,1
D008-1263Cokendolpher5May2035,1
D008-1263Cokendolpher5May2036,1
D008-1263Cokendolpher5May2037,1
D008-1263Cokendolpher5May2038,1
D008-1263Cokendolpher5May2039,1
D008-1263Cokendolpher5May2040,1
D008-1263Cokendolpher5May2041,1
D008-1263Cokendolpher5May2042,1
D008-1263Cokendolpher5May2044,1
D008-1263Cokendolpher5May2045,1
D008-1263Cokendolpher5May2046,1
D008-1263Cokendolpher5May2047,1
D008-1263Cokendolpher5May2048,1
D008-1263Cokendolpher5May2049,1
D008-1263Cokendolpher5May2050,1
D008-1263Cokendolpher5May2051,1
D008-1263Cokendolpher5May2052,1
D008-1263Cokendolpher5May2053,1
D008-1263Cokendolpher5May2054,1
D008-1263Cokendolpher5May2055,1
D008-1263Cokendolpher5May2056,1
D008-1263Cokendolpher5May2057,1
D008-1263Cokendolpher5May2058,1
D008-1263Cokendolpher5May2059,1
D008-1263Cokendolpher5May2060,1
D008-1263Cokendolpher5May2061,1
D008-1263Cokendolpher5May2062,1
D008-1263Cokendolpher5May2063,1
D008-1263Cokendolpher5May2064,1
D008-1263Cokendolpher5May2065,1
D008-1263Cokendolpher5May2067,1
D008-1263Cokendolpher5May2068,1
D008-1263Cokendolpher5May2069,1
D008-1263Cokendolpher5May2070,1
D008-1263Cokendolpher5May2071,1
D008-1263Cokendolpher5May2072,1
D008-1263Cokendolpher5May2073,1
D008-1263Cokendolpher5May2074,1
D008-1263Cokendolpher5May2075,1
D008-1263Cokendolpher5May2076,2
D008-1263Cokendolpher5May2077,1
D008-1263Cokendolpher5May2078,1
D008-1263Cokendolpher5May2079,1
D008-1263Cokendolpher5May2080,1
D008-1263Cokendolpher5May2081,1
D008-1263Cokendolpher5May2082,1
D008-1263Cokendolpher5May2083,1
D008-1263Cokendolpher5May2084,1
D008-1263Cokendolpher5May2085,1
D008-1263Cokendolpher5May2086,1
D008-1263Cokendolpher5May2087,1
D008-1263Cokendolpher5May2088,1
D008-1263Cokendolpher5May2089,1
D008-1263Cokendolpher5May2090,1
D008-1263Cokendolpher5May2091,1
D008-1263Cokendolpher5May2092,1
D008-1263Cokendolpher5May2093,1
D008-1263Cokendolpher5May2094,1
D008-1263Cokendolpher5May2095,1
D008-1263Cokendolpher5May2096,2
D008-1263Cokendolpher5May2098,1
D008-1263Cokendolpher5May2099,1
D008-1263Cokendolpher5May2100,1
D008-1263Cokendolpher5May2101,1
D008-1263Cokendolpher5May2102,1
D008-1263Cokendolpher5May2103,1
D008-1263Cokendolpher5May2104,1
D008-1263Cokendolpher5May2105,1
D008-1263Cokendolpher5May2106,1
D008-1263Cokendolpher5May2107,1
D008-1263Cokendolpher5May2108,1
D008-1263Cokendolpher5May2109,1
D008-1263Cokendolpher5May2110,1
D008-1263Cokendolpher5May2111,1
D008-1263Cokendolpher5May2112,1
D008-1263Cokendolpher5May2113,1
D008-1263Cokendolpher5May2114,1
D008-1263Cokendolpher5May2115,1
D008-1263Cokendolpher5May2116,1
D008-1263Cokendolpher5May2117,1
D008-1263Cokendolpher5May2118,1
D008-1263Cokendolpher5May2119,1
D008-1263Cokendolpher5May2120,1
D008-1263Cokendolpher5May2122,1
D008-1263Cokendolpher5May2124,1
D008-1263Cokendolpher5May2125,1
D008-1263Cokendolpher5May2126,2
D008-1263Cokendolpher5May2127,1
D008-1263Cokendolpher5May2128,2
D008-1263Cokendolpher5May2129,1
D008-1263Cokendolpher5May2130,1
D008-1263Cokendolpher5May2131,1
D008-1263Cokendolpher5May2132,1
D008-1263Cokendolpher5May2133,1
D008-1616AlexGregg5May2016,17
D008-1616Cokendolpher27Ap2017,1
D008-1616Cokendolpher27Ap2018,1
D008-1616Cokendolpher27Ap2019,1
D008-1616Cokendolpher27Ap2020,1
D008-1616Cokendolpher27Ap2021,1
D008-1616Cokendolpher27Ap2022,1
D008-1616Cokendolpher27Ap2023,1
D008-1616Cokendolpher27Ap2024,1
D008-1616Cokendolpher27Ap2025,1
D008-1616Cokendolpher27Ap2026,2
D008-1616Cokendolpher27Ap2028,1
D008-1616Cokendolpher27Ap2029,1
D008-1616Cokendolpher27Ap2030,1
D008-1616Cokendolpher27Ap2041,1
D008-1616Cokendolpher27Ap2042,1
D008-1616Cokendolpher27Ap2043,1
D008-1616Cokendolpher27Ap2044,1
D008-1616Cokendolpher27Ap2046,1
D008-1616Cokendolpher27Ap2047,1
D008-1616Cokendolpher27Ap2048,1
D008-1616Cokendolpher27Ap2049,1
D008-1616Cokendolpher27Ap2051,1
D008-1616Cokendolpher27Ap2052,1
D008-1616Cokendolpher27Ap2053,1
D008-1616Cokendolpher27Ap2054,1
D008-1616Cokendolpher27Ap2056,1
D008-1616Cokendolpher27Ap2057,1
D008-1616Cokendolpher27Ap2058,1
D008-1616Cokendolpher27Ap2059,1
D008-1616Cokendolpher27Ap2060,1
D008-1616Cokendolpher27Ap2061,1
D008-1616Cokendolpher27Ap2062,1
D008-1616Cokendolpher27Ap2063,1
D008-1616Cokendolpher27Ap2064,1
D008-1616Cokendolpher27Ap2067,1
D008-1616Cokendolpher27Ap2068,1
D008-1616Cokendolpher27Ap2069,1
D008-1616Cokendolpher27Ap2070,1
D008-1616Cokendolpher27Ap2071,1
D008-1616Cokendolpher27Ap2072,1
D008-1616Cokendolpher27Ap2074,1
D008-1616Cokendolpher27Ap2075,1
D008-1616Cokendolpher27Ap2076,1
D008-1616Cokendolpher27Ap2078,1
D008-1616Cokendolpher27Ap2079,1
D008-1616Cokendolpher27Ap2080,1
D008-1616Cokendolpher27Ap2083,1
D008-1616Cokendolpher27Ap2084,1
D008-1616Cokendolpher27Ap2086,1
D008-1616Cokendolpher27Ap2088,1
D008-1616Cokendolpher27Ap2089,1
D008-1616Cokendolpher27Ap2090,1
D008-1616Cokendolpher27Ap2092,1
D008-1616Cokendolpher27Ap2093,1
D008-1616Cokendolpher27Ap2097,1
D008-1616Cokendolpher27Ap2100,1
D008-1616Cokendolpher27Ap2101,1
D008-1616Cokendolpher27Ap2102,1
D008-1616Cokendolpher27Ap2103,1
D008-1616Cokendolpher27Ap2104,1
D008-1616Cokendolpher27Ap2105,1
D008-1616Cokendolpher27Ap2106,1
D008-1616Cokendolpher27Ap2107,1
D008-1616Cokendolpher27Ap2108,1
D008-1616Cokendolpher27Ap2109,1
D008-1616Cokendolpher27Ap2110,1
D008-1635Cokendolpher27Ap2016,91
D008-1642AlexGregg27Ap2016,2
D008-1642AlexGregg27Ap2017,1
D008-1642AlexGregg27Ap2022,1
D008-1642AlexGregg27Ap2024,1
D008-1642AlexGregg27Ap2025,1
D008-1642AlexGregg27Ap2026,1
D008-1642AlexGregg27Ap2027,1
D008-1642AlexGregg27Ap2028,1
D008-1642AlexGregg27Ap2029,1
D008-1642AlexGregg27Ap2030,1
D008-1642AlexGregg27Ap2031,1
D008-1642AlexGregg27Ap2032,1
D008-1642AlexGregg27Ap2033,1
D008-1642AlexGregg27Ap2034,1
D008-1642AlexGregg27Ap2035,1
D008-1642AlexGregg27Ap2036,1
D008-1642AlexGregg27Ap2037,1
D008-1642AlexGregg27Ap2038,1
D008-1642AlexGregg27Ap2039,1
D008-1642AlexGregg27Ap2040,1
D008-1642AlexGregg27Ap2041,1
D008-1642AlexGregg27Ap2042,1
D008-1642AlexGregg27Ap2043,1
D008-1642AlexGregg27Ap2044,1
D008-1642AlexGregg27Ap2045,1
D008-1642AlexGregg27Ap2046,1
D008-1642AlexGregg27Ap2048,1
D008-1642AlexGregg27Ap2049,2
D008-1642AlexGregg27Ap2050,1
D008-1642AlexGregg27Ap2051,2
D008-1642AlexGregg27Ap2052,1
D008-1642AlexGregg27Ap2053,1
D008-1642AlexGregg27Ap2054,1
D008-1642AlexGregg27Ap2055,1
D008-1642AlexGregg27Ap2056,1
D008-1642AlexGregg27Ap2057,1
D008-1642AlexGregg27Ap2058,1
D008-1642AlexGregg27Ap2059,1
D008-1642AlexGregg27Ap2060,1
D008-1642AlexGregg27Ap2061,1
D008-1642AlexGregg27Ap2062,1
D008-1642AlexGregg27Ap2063,1
D008-1642AlexGregg27Ap2064,1
D008-1642AlexGregg27Ap2065,1
D008-1642AlexGregg27Ap2066,1
D008-1642AlexGregg27Ap2067,1
D008-1642AlexGregg27Ap2068,1
D008-1642AlexGregg27Ap2069,1
D008-1642AlexGregg27Ap2070,1
D008-1642AlexGregg27Ap2072,1
D008-1642AlexGregg27Ap2073,1
D008-1642AlexGregg27Ap2074,1
D008-1642AlexGregg27Ap2075,1
D008-1642AlexGregg27Ap2076,1
D008-1642AlexGregg27Ap2077,1
D008-1642AlexGregg27Ap2078,1
D008-1642AlexGregg27Ap2079,1
D008-1642AlexGregg27Ap2080,1
D008-1642AlexGregg27Ap2081,1
D008-1642AlexGregg27Ap2082,1
D008-1642AlexGregg27Ap2083,1
D008-1642AlexGregg27Ap2084,1
D008-1642AlexGregg27Ap2085,1
D008-1642AlexGregg27Ap2086,1
D008-1642AlexGregg27Ap2087,1
D008-1642AlexGregg27Ap2088,1
D008-1642AlexGregg27Ap2089,1
D008-1642AlexGregg27Ap2090,1
D008-1642AlexGregg27Ap2091,1
D008-1642AlexGregg27Ap2092,1
D008-1642AlexGregg27Ap2093,1
D008-1642AlexGregg27Ap2094,1
D008-1642AlexGregg27Ap2095,1
D008-1642AlexGregg27Ap2096,1
D008-1642AlexGregg27Ap2097,1
D008-1642AlexGregg27Ap2098,1
D008-1642AlexGregg27Ap2099,1
D008-1642AlexGregg27Ap2100,1
D008-1642AlexGregg27Ap2101,1
D008-1642AlexGregg27Ap2102,1
D008-1642AlexGregg27Ap2103,1
D008-1642AlexGregg27Ap2104,1
D008-1642AlexGregg27Ap2105,1
D008-1642AlexGregg27Ap2106,1
D008-1642AlexGregg27Ap2107,1
D008-1642AlexGregg27Ap2108,1
D008-1642AlexGregg27Ap2109,1
D008-1642AlexGregg27Ap2110,1
D008-1642AlexGregg27Ap2111,1
D008-1642AlexGregg27Ap2112,1
D008-1642AlexGregg27Ap2113,1
D008-1642AlexGregg27Ap2114,1
D008-1642AlexGregg27Ap2115,1
D008-1642AlexGregg27Ap2116,1
D008-1642AlexGregg27Ap2117,1
D008-1642AlexGregg27Ap2118,1
D008-1642AlexGregg27Ap2119,1
D008-1642AlexGregg27Ap2121,1
D008-1642AlexGregg27Ap2122,1
D008-1642AlexGregg27Ap2123,1
D008-1642AlexGregg27Ap2124,1
D008-1642AlexGregg27Ap2125,1
D008-1642AlexGregg27Ap2126,1
D008-1642AlexGregg27Ap2127,1
D008-1642AlexGregg27Ap2129,1
D008-1642AlexGregg27Ap2130,1
D008-1642AlexGregg27Ap2131,1
D008-1642AlexGregg27Ap2132,1
D008-1642AlexGregg27Ap2133,1
D008-1642AlexGregg27Ap2135,1
D008-1642AlexGregg27Ap2136,1
D008-1642AlexGregg27Ap2137,1
D008-1642AlexGregg27Ap2138,1
D008-1642AlexGregg27Ap2139,1
D008-1642AlexGregg27Ap2140,1
D008-1642AlexGregg27Ap2141,1
D008-1649Cokendolpher26Ap2016,72
D008-1660Cokendolpher5May2016,49
D009-1633Cokendolpher25Ap2016,130
D009-1655AlexGregg12May2016,1
D009-1655AlexGregg12May2017,1
D009-1655AlexGregg12May2018,1
D009-1655AlexGregg12May2019,1
D009-1655AlexGregg12May2020,1
D009-1655AlexGregg12May2021,1
D009-1655AlexGregg12May2022,1
D009-1655AlexGregg12May2023,1
D009-1655AlexGregg12May2024,1
D009-1655AlexGregg12May2025,1
D009-1655AlexGregg12May2026,1
D009-1655AlexGregg12May2027,1
D009-1655AlexGregg12May2028,1
D009-1655AlexGregg12May2029,1
D009-1655AlexGregg12May2030,1
D009-1655AlexGregg12May2031,1
D009-1655AlexGregg12May2032,1
D009-1655AlexGregg12May2033,1
D009-1655AlexGregg12May2034,1
D009-1655AlexGregg12May2035,1
D009-1655AlexGregg12May2036,1
D009-1655AlexGregg12May2037,1
D009-1655AlexGregg12May2038,1
D009-1655AlexGregg12May2039,1
D009-1655AlexGregg12May2040,1
D009-1655AlexGregg12May2041,1
D009-1655AlexGregg12May2042,1
D009-1655AlexGregg12May2043,1
D009-1655AlexGregg12May2044,1
D009-1655AlexGregg12May2045,1
D009-1655AlexGregg12May2046,1
D009-1655AlexGregg12May2047,1
D009-1655AlexGregg12May2048,1
D009-1655AlexGregg12May2049,1
D009-1655AlexGregg12May2050,1
D009-1655AlexGregg12May2051,1
